state_code,state,district_number,district_code,dem_candidate,rep_candidate,dem_votes,rep_votes,dem_per,rep_per,winner
CA,California,48,CA48,Steve R. Young,John Campbell,125537.0,171658.0,40.66607926090534,55.606377671670415,Republican
CA,California,49,CA49,Robert Hamilton,Darrell E. Issa,90138.0,140300.0,37.45294386504342,58.2955914738023,Republican
CA,California,05,CA05,Doris Matsui,Paul Allen Smith,164242.0,46002.0,74.26556035359816,20.80079582193484,Democrat
CA,California,50,CA50,Nicholas Leibham,Brian P. Bilbray,141635.0,157502.0,45.17834017007866,50.23955190078532,Republican
CA,California,51,CA51,Bob Filner,David Lee Joy,148281.0,49345.0,72.7491720838955,24.209493437998283,Democrat
CA,California,52,CA52,Mike Lumpkin,Duncan Hunter,111051.0,160724.0,38.94640489868063,56.36709242542207,Republican
CA,California,53,CA53,Susan A. Davis,Michael Crimmins,161315.0,64658.0,68.48672423601737,27.45073065525469,Democrat
CA,California,06,CA06,Lynn C. Woolsey,Michael J. Halliwell,229672.0,77073.0,71.69139910476274,24.058096778019863,Democrat
CA,California,07,CA07,George Miller,Roger Allen Petersen,170962.0,51166.0,72.82012837932812,21.79381785810123,Democrat
CA,California,08,CA08,Nancy Pelosi,Dana Walsh,204996.0,27614.0,71.86613706717337,9.68073283855746,Democrat
CA,California,09,CA09,Barbara Lee,Charles R. Hargrave,238915.0,26917.0,86.06448126801153,9.696325648414986,Democrat
CO,Colorado,01,CO01,Diana DeGette,George C. Lilly,203755.0,67345.0,71.93570253419288,23.776152178671545,Democrat
CO,Colorado,02,CO02,Jared Polis,Scott Starin,215571.0,116591.0,62.59974910269366,33.85690722607473,Democrat
CO,Colorado,03,CO03,John T. Salazar,Wayne E. Wolf,203455.0,126762.0,61.61251540653571,38.3874845934643,Democrat
CO,Colorado,04,CO04,Betsy Markey,Marilyn N. Musgrave,187347.0,146028.0,56.19707536557931,43.8029246344207,Democrat
CO,Colorado,05,CO05,Hal Bidlack,Doug Lamborn,113025.0,183178.0,37.04013213520263,60.03041207044589,Republican
CO,Colorado,06,CO06,Hank Eng,Mike Coffman,162639.0,250877.0,39.330763501291365,60.66923649870864,Republican
CO,Colorado,07,CO07,Ed Perlmutter,John W. Lerew,173931.0,100055.0,63.4817107443446,36.51828925565541,Democrat
CT,Connecticut,01,CT01,John B. Larson,Joe Visconti,194493.0,76860.0,65.80558064941788,26.005136065124496,Democrat
CT,Connecticut,02,CT02,Joe Courtney,Sean P. Sullivan,198984.0,104574.0,61.597134729028205,32.371742286582815,Democrat
CT,Connecticut,03,CT03,Rosa L. DeLauro,Boaz Itshaky,204761.0,58583.0,68.85777891366925,19.70050577062764,Democrat
CT,Connecticut,04,CT04,Jim Himes,Christopher H. Shays,149345.0,146854.0,48.36677721066404,47.56004352669896,Democrat
CT,Connecticut,05,CT05,Christopher S. Murphy,David J. Cappiello,161178.0,117914.0,53.25434402640613,38.95961434891643,Democrat
DE,Delaware,01,DE01,Karen M. Hartley-Nagle,Michael N. Castle,146434.0,235437.0,37.989710914576726,61.07996482097874,Republican
FL,Florida,01,FL01,James E. Bryan,Jeff Miller,98797.0,232559.0,29.815968324098552,70.18403167590145,Republican
FL,Florida,10,FL10,Bob Hackworth,Bill Young,118430.0,182781.0,39.3167784343669,60.6802337162207,Republican
FL,Florida,11,FL11,Kathy Castor,Eddie Adams,184106.0,72825.0,71.65581420692715,28.34418579307285,Democrat
FL,Florida,12,FL12,Doug Tudor,Adam H. Putnam,137465.0,185698.0,42.53735730885033,57.46264269114967,Republican
FL,Florida,13,FL13,Christine L. Jennings,Vern Buchanan,137967.0,204382.0,37.49144012434918,55.53919064337656,Republican
FL,Florida,14,FL14,Robert M. Neeld,Connie Mack,93590.0,224602.0,24.76640089337931,59.43565737209936,Republican
FL,Florida,15,FL15,Stephen Blythe,Bill Posey,151951.0,192151.0,41.99037778655929,53.09930886973535,Republican
FL,Florida,16,FL16,Tim Mahoney,Thomas J. Rooney,139373.0,209874.0,39.9067135866593,60.0932864133407,Republican
FL,Florida,17,FL17,Kendrick B. Meek,None,0.0,0.0,0.0,0.0,Republican
FL,Florida,18,FL18,Annette Taddeo,Ileana Ros-Lehtinen,102372.0,140617.0,42.13030219474956,57.86969780525044,Republican
FL,Florida,19,FL19,Robert Wexler,Edward J. Lynch,202465.0,83357.0,66.1572494739181,27.23764524435034,Democrat
FL,Florida,02,FL02,Allen Boyd,Mark Mulligan,216804.0,133404.0,61.87911532764216,38.07550368613482,Democrat
FL,Florida,20,FL20,Debbie Wasserman Schultz,None,202832.0,0.0,77.47623176559117,0.0,Democrat
FL,Florida,21,FL21,Raul L. Martinez,Lincoln Diaz-Balart,99776.0,137226.0,42.09922279136885,57.90077720863115,Republican
FL,Florida,22,FL22,Ron Klein,Allen West,169041.0,140104.0,54.67910503281568,45.31895416802792,Democrat
FL,Florida,23,FL23,Alcee Hastings,Marion D. Thorpe,172835.0,37431.0,82.18262912137551,17.7983509742946,Democrat
FL,Florida,24,FL24,Suzanne M. Kosmas,Tom Feeney,211284.0,151863.0,57.2011803882286,41.11405907355768,Democrat
FL,Florida,25,FL25,Joe Garcia,Mario Diaz-Balart,115820.0,130891.0,46.945616531082926,53.054383468917074,Republican
FL,Florida,03,FL03,Corrine Brown,None,0.0,0.0,0.0,0.0,Republican
FL,Florida,04,FL04,Jay McGovern,Ander Crenshaw,119330.0,224112.0,34.74531361918461,65.2546863808154,Republican
FL,Florida,05,FL05,John T. Russell,Virginia Brown-Waite,168446.0,265186.0,38.84538041472954,61.15461958527047,Republican
FL,Florida,06,FL06,Tim Cunha,Clifford Bundy Stearns,146655.0,228302.0,39.112484898268335,60.88751510173167,Republican
FL,Florida,07,FL07,Faye Armitage,John L. Mica,146292.0,238721.0,37.99663907452476,62.00336092547525,Republican
FL,Florida,08,FL08,Alan Grayson,Richard Keller,172854.0,159490.0,52.01056736393617,47.98943263606384,Democrat
FL,Florida,09,FL09,Bill Mitchell,Gus Michael Bilirakis,126346.0,216591.0,36.26692845127993,62.1712622496254,Republican
GA,Georgia,01,GA01,Bill Gillespie,Jack Kingston,83444.0,165890.0,33.46675543648279,66.53324456351721,Republican
GA,Georgia,10,GA10,Bobby Saxon,Paul C. Broun,114638.0,177265.0,39.27263508768324,60.72736491231676,Republican
GA,Georgia,11,GA11,Hugh Bud Gammon,Phil Gingrey,95220.0,204082.0,31.814020621312256,68.18597937868775,Republican
GA,Georgia,12,GA12,John Barrow,John Stone,164562.0,84773.0,66.00036096015401,33.99963903984599,Democrat
GA,Georgia,13,GA13,David Scott,Deborah Ann Honeycutt,205919.0,92320.0,69.04496058530239,30.95503941469761,Democrat
GA,Georgia,02,GA02,Sanford Bishop,Lee R. Ferrell,158435.0,71351.0,68.94893509613293,31.05106490386708,Democrat
GA,Georgia,03,GA03,Stephen Camp,Lynn A. Westmoreland,117522.0,225055.0,34.30497985871913,65.69414443341701,Republican
GA,Georgia,04,GA04,"Henry ""Hank"" Johnson Jr.",None,224494.0,0.0,99.91099005758944,0.0,Democrat
GA,Georgia,05,GA05,John Lewis,None,231368.0,0.0,99.95420651995472,0.0,Democrat
GA,Georgia,06,GA06,Bill Jones,Tom Price,106551.0,231520.0,31.51734398987195,68.48265601012805,Republican
GA,Georgia,07,GA07,Douglass S. Heckman,John Linder,128159.0,209354.0,37.971574428244246,62.02842557175576,Republican
GA,Georgia,08,GA08,James Marshall,Richard N. Goddard,157241.0,117446.0,57.24369919217145,42.75630080782855,Democrat
GA,Georgia,09,GA09,Jeff Scott,J. Nathan Deal,70537.0,217493.0,24.48946290316981,75.51053709683019,Republican
HI,Hawaii,01,HI01,Neil Abercrombie,Steve Tataii,154208.0,38115.0,77.13601144474957,19.065412146040607,Democrat
HI,Hawaii,02,HI02,Mazie K. Hirono,Roger B. Evans,165748.0,44425.0,76.06119845443615,20.386482740897787,Democrat
ID,Idaho,01,ID01,Walt Minnick,William T. Sali,175898.0,171687.0,50.60575111123897,49.39424888876102,Democrat
ID,Idaho,02,ID02,Deborah Holmes,Mike Simpson,83878.0,205777.0,28.89684325121354,70.89231638457007,Republican
IL,Illinois,01,IL01,Bobby Rush,Antoine Members,233036.0,38361.0,85.86535591771464,14.13464408228536,Democrat
IL,Illinois,10,IL10,Daniel J. Seals,Mark Kirk,138176.0,153082.0,47.44110033029136,52.55889966970864,Republican
IL,Illinois,11,IL11,Deborah Halvorson,Marty Ozinga,185652.0,109608.0,58.40041523144435,34.47930920586986,Democrat
IL,Illinois,12,IL12,Jerry F. Costello,Timmy Jay Richardson,212891.0,74382.0,71.39656785643619,24.945251374165355,Democrat
IL,Illinois,13,IL13,Scott D. Harper,Judy Biggert,147430.0,180888.0,43.64791530356366,53.553443013165726,Republican
IL,Illinois,14,IL14,Bill Foster,James D. Oberweis,185404.0,135653.0,57.74800113375507,42.25199886624493,Democrat
IL,Illinois,15,IL15,Stephen G. Cox,Timothy V. Johnson,104393.0,187121.0,35.81063002119967,64.18936997880034,Republican
IL,Illinois,16,IL16,Robert G. Abboud,Donald A. Manzullo,112648.0,190039.0,36.07968739991032,60.867016847095,Republican
IL,Illinois,17,IL17,Philip G. Hare,None,220961.0,0.0,99.7665682370258,0.0,Democrat
IL,Illinois,18,IL18,Colleen Callahan,Aaron Schock,117642.0,182589.0,37.93826268672119,58.88296225587575,Republican
IL,Illinois,19,IL19,Daniel Davis,John Shimkus,105338.0,203434.0,33.37822294186426,64.46168909562753,Republican
IL,Illinois,02,IL02,Jesse Louis Jackson,Anthony Wayne Williams,251052.0,29721.0,89.41362509616206,10.58530643644756,Democrat
IL,Illinois,03,IL03,Daniel Lipinski,Michael Hawkins,172581.0,50336.0,73.27533499770725,21.37191963451708,Democrat
IL,Illinois,04,IL04,Luis V. Gutiérrez,Daniel Cunningham,112529.0,16024.0,80.6047018036474,11.478016704153116,Democrat
IL,Illinois,05,IL05,Rahm Emanuel,Tommy Hanson,170728.0,50881.0,73.94279576598582,22.03670980371776,Democrat
IL,Illinois,06,IL06,Jill Morgenthaler,Peter J. Roskam,109007.0,147906.0,42.42953840405118,57.57046159594882,Republican
IL,Illinois,07,IL07,Danny K. Davis,Steve Miller,235343.0,41474.0,85.01753866272665,14.982461337273362,Democrat
IL,Illinois,08,IL08,Melissa Bean,Steve Greenberg,179444.0,116081.0,60.72041282463413,39.27958717536588,Democrat
IL,Illinois,09,IL09,Janice D. Schakowsky,Michael Benjamin Younan,181948.0,53593.0,74.66248656101504,21.991924298505506,Democrat
IN,Indiana,01,IN01,Peter J. Visclosky,Mark Leyva,199954.0,76647.0,70.9001425420712,27.177666990518468,Democrat
IN,Indiana,02,IN02,Joe Donnelly,Luke Puckett,187416.0,84455.0,67.09099110064221,30.23311592075777,Democrat
IN,Indiana,03,IN03,Michael A. Montagano,Mark Edward Souder,112309.0,155693.0,39.7021341280194,55.03872680545392,Republican
IN,Indiana,04,IN04,Nels J. Ackerson,Stephen E. Buyer,129038.0,192526.0,40.128248186986106,59.87175181301389,Republican
IN,Indiana,05,IN05,Mary Etta Ruley,Dan L. Burton,123357.0,234705.0,34.45129614424317,65.54870385575683,Republican
IN,Indiana,06,IN06,Barry A. Welsh,Mike Pence,94265.0,180608.0,33.37853915555996,63.95195671572029,Republican
IN,Indiana,07,IN07,André Carson,Gabrielle Campo,172650.0,92645.0,65.07751631178407,34.92097595543142,Democrat
IN,Indiana,08,IN08,Brad Ellsworth,Greg Goode,188693.0,102769.0,64.74017196066725,35.25982803933274,Democrat
IN,Indiana,09,IN09,Baron P. Hill,Mike Sodrel,181281.0,120529.0,57.76886209226141,38.40900689602427,Democrat
IA,Iowa,01,IA01,Bruce L. Braley,David Hartsuch,186991.0,102439.0,64.60664063849636,35.39335936150365,Democrat
IA,Iowa,02,IA02,Dave Loebsack,Mariannette Miller-Meeks,175218.0,118778.0,57.242638771369855,38.80403924246236,Democrat
IA,Iowa,03,IA03,Leonard L. Boswell,Kim Schmett,176904.0,132136.0,56.403699794987226,42.129964704644514,Democrat
IA,Iowa,04,IA04,Becky Greenwald,Tom Latham,120746.0,185458.0,39.4331883319617,60.5668116680383,Republican
IA,Iowa,05,IA05,Rob Hubler,Steve King,99601.0,159430.0,37.382570739049,59.837785292583234,Republican
KS,Kansas,01,KS01,James Bordonaro,Jerry Moran,34771.0,214549.0,13.270006526045025,81.88049323161354,Republican
KS,Kansas,02,KS02,Nancy Boyda,Lynn Jenkins,142013.0,155532.0,46.21194371770341,50.61111328048733,Republican
KS,Kansas,03,KS03,Dennis Moore,Nick Jordan,202541.0,142307.0,56.44043047667879,39.65551833873008,Democrat
KS,Kansas,04,KS04,Donald Betts,Todd Tiahrt,90706.0,177617.0,32.382393996622746,63.40995826624636,Republican
KY,Kentucky,01,KY01,Heather A. Ryan,Ed Whitfield,98674.0,178107.0,35.64992449040052,64.34826905985129,Republican
KY,Kentucky,02,KY02,David E. Boswell,S. Brett Guthrie,143379.0,158936.0,47.42702148421349,52.57297851578652,Republican
KY,Kentucky,03,KY03,John Yarmuth,Anne Meagher Northup,203843.0,139527.0,59.3654075778315,40.63459242216851,Democrat
KY,Kentucky,04,KY04,Michael Kelley,Geoff Davis,111549.0,190210.0,36.966254527619725,63.03374547238028,Republican
KY,Kentucky,05,KY05,None,Hal Rogers,0.0,177024.0,0.0,84.10969838645305,Republican
KY,Kentucky,06,KY06,Albert Ben Chandler,Jon S. Larson,203764.0,111378.0,64.65783678468753,35.34216321531246,Democrat
LA,Louisiana,01,LA01,Jim Harlan,Steve Scalise,98839.0,189168.0,34.318263097771926,65.68173690222807,Republican
LA,Louisiana,02,LA02,William J. Jefferson,Anh Quang Cao,31318.0,33132.0,46.82575281839657,49.53799228491971,Republican
LA,Louisiana,03,LA03,Charlie Melancon,None,0.0,0.0,0.0,0.0,Republican
LA,Louisiana,04,LA04,Paul J. Carmouche,John Fleming,44151.0,44501.0,47.6936870760057,48.071771161906405,Republican
LA,Louisiana,05,LA05,None,Rodney M. Alexander,0.0,0.0,0.0,0.0,Republican
LA,Louisiana,06,LA06,Donald J. Cazayoux,Bill Cassidy,125886.0,150332.0,40.29435112158148,48.11917443408788,Republican
LA,Louisiana,07,LA07,Donald R. Cravins,Charles W. Boustany Jr.,98280.0,177173.0,34.3277482631794,61.88390458925809,Republican
ME,Maine,01,ME01,Chellie Pingree,Charlie Summers,205629.0,168930.0,54.89896117834574,45.10103882165426,Democrat
ME,Maine,02,ME02,Michael H. Michaud,John N. Frary,226274.0,109268.0,67.43537321706373,32.564626782936266,Democrat
MD,Maryland,01,MD01,Frank M. Kratovil,Andy Harris,177065.0,174213.0,49.119229915668,48.32806258322237,Democrat
MD,Maryland,02,MD02,C.A. Dutch Ruppersberger,Richard Pryce Matthews,198578.0,68561.0,71.86184784300102,24.81100700965864,Democrat
MD,Maryland,03,MD03,John Sarbanes,Thomas E. Harris,203711.0,87971.0,69.6571698216435,30.080903271692744,Democrat
MD,Maryland,04,MD04,Donna F. Edwards,Peter James,258704.0,38739.0,85.82528008068181,12.85169740338585,Democrat
MD,Maryland,05,MD05,Steny Hoyer,Collins A. Bailey,253854.0,82631.0,73.6468315099611,23.972485501507144,Democrat
MD,Maryland,06,MD06,Jennifer P. Dougherty,Roscoe G. Bartlett,128207.0,190926.0,38.7877229340312,57.76271801775909,Republican
MD,Maryland,07,MD07,Elijah Cummings,Michael T. Hargadon,227379.0,53147.0,79.49758758128802,18.581567722536885,Democrat
MD,Maryland,08,MD08,Chris Van Hollen,Steve J. Hudson,229740.0,66351.0,75.07499656878444,21.682341330788788,Democrat
MA,Massachusetts,01,MA01,John W. Olver,Nathan A. Bech,215696.0,80067.0,69.66542534809135,25.86001414651004,Democrat
MA,Massachusetts,10,MA10,William D. Delahunt,None,272899.0,0.0,75.02357381835377,0.0,Democrat
MA,Massachusetts,02,MA02,Richard E. Neal,None,234369.0,0.0,76.38648067270712,0.0,Democrat
MA,Massachusetts,03,MA03,James P. McGovern,None,227619.0,0.0,75.0437663814846,0.0,Democrat
MA,Massachusetts,04,MA04,Barney Frank,Earl Henry Sholley,203032.0,75571.0,64.30476287001083,23.93502125206661,Democrat
MA,Massachusetts,05,MA05,Niki Tsongas,None,225947.0,0.0,74.71866453701591,0.0,Democrat
MA,Massachusetts,06,MA06,John F. Tierney,Richard A. Baker,226216.0,94845.0,66.78593992642847,28.001169114130334,Democrat
MA,Massachusetts,07,MA07,Edward J. Markey,John Cunningham,212304.0,67978.0,70.4837156800903,22.568307825105407,Democrat
MA,Massachusetts,08,MA08,Michael Capuano,None,185530.0,0.0,76.03283431620447,0.0,Democrat
MA,Massachusetts,09,MA09,Stephen F. Lynch,None,242166.0,0.0,76.29197908134333,0.0,Democrat
MI,Michigan,01,MI01,Bart T. Stupak,Tom A. Casperson,213216.0,107340.0,65.03739674715406,32.741980746470794,Democrat
MI,Michigan,10,MI10,Robert H. Denison,Candice S. Miller,108354.0,230471.0,31.171767792567955,66.30293754656893,Republican
MI,Michigan,11,MI11,Joseph W. Larkin,Thaddeus McCotter,156625.0,177461.0,45.37461397175983,51.41084992844355,Republican
MI,Michigan,12,MI12,Sander M. Levin,Bert Copple,225094.0,74565.0,72.06605537484312,23.87271726045642,Democrat
MI,Michigan,13,MI13,Carolyn Cheeks Kilpatrick,Edward Gubics,167481.0,43098.0,74.13222262550792,19.076495427625463,Democrat
MI,Michigan,14,MI14,John Conyers Jr.,None,227841.0,0.0,92.39744026473308,0.0,Democrat
MI,Michigan,15,MI15,John D. Dingell,John J. Lynch,231784.0,81802.0,70.703145256492,24.952795224310385,Democrat
MI,Michigan,02,MI02,Fred L. Johnson,Pete Hoekstra,119506.0,214100.0,34.81003993486917,62.36364324850208,Republican
MI,Michigan,03,MI03,Henry A. Sanchez,Vernon J. Ehlers,117961.0,203799.0,35.368705737021685,61.10584736056225,Republican
MI,Michigan,04,MI04,Andrew D. Concannon,Dave Camp,117665.0,204259.0,35.68157834087408,61.94096384080736,Republican
MI,Michigan,05,MI05,Dale E. Kildee,Matt Sawicki,221841.0,85017.0,70.35982175423017,26.9642715552102,Democrat
MI,Michigan,06,MI06,Donald F. Cooney,Fred Upton,123257.0,188157.0,38.56047001995958,58.86418100023151,Republican
MI,Michigan,07,MI07,Mark Schauer,Tim Walberg,157213.0,149781.0,48.7805861874236,46.47455986297884,Democrat
MI,Michigan,08,MI08,Robert D. Alexander,Mike Rogers,145491.0,204408.0,40.23456404328456,56.52766677636218,Republican
MI,Michigan,09,MI09,Gary C. Peters,Joseph K. Knollenberg,183311.0,150035.0,52.08246321346278,42.62806033588758,Democrat
MN,Minnesota,01,MN01,Tim Walz,Brian J. Davis,207753.0,109453.0,62.50090252707581,32.92809867629362,Democrat
MN,Minnesota,02,MN02,Steve Sarvi,John Kline,164093.0,220924.0,42.549059265251934,57.28524903022383,Republican
MN,Minnesota,03,MN03,Ashwin Madia,Erik Paulsen,150787.0,178932.0,40.85217174563267,48.4773939052408,Republican
MN,Minnesota,04,MN04,Betty McCollum,Ed Matthews,216267.0,98936.0,68.43502585295774,31.307077444955667,Democrat
MN,Minnesota,05,MN05,Keith Ellison,Barb Davis White,228776.0,71020.0,70.88400511856035,22.004852097773178,Democrat
MN,Minnesota,06,MN06,Elwyn Tinklenberg,Michele Bachmann,175786.0,187817.0,43.43344246093026,46.406078201247766,Republican
MN,Minnesota,07,MN07,Collin Peterson,Glen R. Menze,227187.0,87062.0,72.19619931358841,27.66683615101055,Democrat
MN,Minnesota,08,MN08,James L. Oberstar,Michael Cummins,241831.0,114871.0,67.6859305202584,32.15117385609207,Democrat
MS,Mississippi,01,MS01,Travis W. Childers,Greg Davis,185959.0,149818.0,54.471292279481766,43.88483518801133,Democrat
MS,Mississippi,02,MS02,Bennie G. Thompson,Richard T. Cook,201606.0,90364.0,69.05024488817344,30.94975511182656,Democrat
MS,Mississippi,03,MS03,Joel L. Gill,Gregg Harper,127698.0,213171.0,37.46248558830519,62.537514411694815,Republican
MS,Mississippi,04,MS04,Gene Taylor,John McCay,216542.0,73977.0,74.53626096744102,25.463739032558973,Democrat
MO,Missouri,01,MO01,William Lacy Clay,None,242570.0,0.0,86.85641853786741,0.0,Democrat
MO,Missouri,02,MO02,William C. Haas,Todd Akin,132068.0,232276.0,35.40962860482825,62.27706101262294,Republican
MO,Missouri,03,MO03,Russ Carnahan,Chris Sander,202470.0,92759.0,66.36815692084794,30.405708834992517,Democrat
MO,Missouri,04,MO04,Ike Skelton,Jeff Parnell,200009.0,103446.0,65.91059629928655,34.08940370071345,Democrat
