state_code,state,district_number,district_code,dem_candidate,rep_candidate,dem_votes,rep_votes,dem_per,rep_per,winner
MI,Michigan,14,MI14,Gary C. Peters,John R. Hauler,270450.0,51395.0,82.25565098907516,15.63146305262902,Democrat
MI,Michigan,02,MI02,Willie German,Bill Huizenga,108973.0,194653.0,34.23949074204992,61.1602836612027,Republican
MI,Michigan,03,MI03,Steven M. Pestka,Justin Amash,144108.0,171675.0,44.1665670598836,52.61536764097424,Republican
MI,Michigan,04,MI04,Debra Freidell Wirth,Dave Camp,104996.0,197386.0,33.550514620593134,63.07289686178898,Republican
MI,Michigan,05,MI05,Daniel T. Kildee,Jim Slezak,214531.0,103931.0,64.98064492678996,31.480314769829103,Democrat
MI,Michigan,06,MI06,Mike O'Brien,Fred Upton,136563.0,174955.0,42.61268429674702,54.5924019034246,Republican
MI,Michigan,07,MI07,Kurt Richard Haskell,Tim Walberg,136849.0,169668.0,43.02494112912607,53.34314252567839,Republican
MI,Michigan,08,MI08,Lance L. Enderle,Mike Rogers,128657.0,202217.0,37.28604798089575,58.604450317921255,Republican
MI,Michigan,09,MI09,Sander M. Levin,Don Volaric,208846.0,114760.0,61.91405091961247,34.02151098673054,Democrat
MN,Minnesota,01,MN01,Tim Walz,Allen J. Quist,193211.0,142164.0,57.5238180302489,42.32583065380493,Democrat
MN,Minnesota,02,MN02,Mike Obermueller,John Kline,164338.0,193587.0,45.84735218136065,54.00729817043571,Republican
MN,Minnesota,03,MN03,Brian Barnes,Erik Paulsen,159937.0,222335.0,41.79119687487752,58.09566114892672,Republican
MN,Minnesota,04,MN04,Betty McCollum,Anthony Hernandez,216685.0,109659.0,62.2674149618812,31.512021862634377,Democrat
MN,Minnesota,05,MN05,Keith Ellison,Chris Fields,262102.0,88753.0,74.46735365898701,25.216141194252906,Democrat
MN,Minnesota,06,MN06,Jim Graves,Michele Bachmann,174944.0,179240.0,49.25877016384488,50.46838967994076,Republican
MN,Minnesota,07,MN07,Collin Peterson,Lee Byberg,197791.0,114151.0,60.380186582655625,34.84718050162405,Democrat
MN,Minnesota,08,MN08,Richard M. Nolan,Chip Cravaack,191976.0,160520.0,54.2821838869206,45.38784096724848,Democrat
MS,Mississippi,01,MS01,Brad Morris,Alan Nunnelee,114076.0,186760.0,36.89666437024746,60.405528224932645,Republican
MS,Mississippi,02,MS02,Bennie G. Thompson,William Marcy,214978.0,99160.0,67.12943880291277,30.96389003384919,Democrat
MS,Mississippi,03,MS03,None,Gregg Harper,0.0,234717.0,0.0,80.0202507824166,Republican
MS,Mississippi,04,MS04,Matt Moore,Steven Palazzo,82344.0,182998.0,28.84890271588329,64.11264329157207,Republican
MO,Missouri,01,MO01,William Lacy Clay,Robyn Hamlin,267927.0,60832.0,78.66716776820923,17.86113810730424,Democrat
MO,Missouri,02,MO02,Glenn M. Koenen,Ann Wagner,146272.0,236971.0,37.08270798685759,60.07661339390743,Republican
MO,Missouri,03,MO03,Eric C. Mayer,Blaine Luetkemeyer,111189.0,214843.0,32.85872600735848,63.49069846476646,Republican
MO,Missouri,04,MO04,Teresa Hensley,Vicky Hartzler,113120.0,192237.0,35.49163380113767,60.314756073455634,Republican
MO,Missouri,05,MO05,Emanuel Cleaver II,Jacob Turk,200290.0,122149.0,60.52117893769905,36.909488671731,Democrat
MO,Missouri,06,MO06,Kyle Yarber,Sam Graves,108503.0,216906.0,32.51630265397617,65.00263719402555,Republican
MO,Missouri,07,MO07,Jim Evans,Billy Long,98498.0,203565.0,30.90230281734329,63.86553303633055,Republican
MO,Missouri,08,MO08,Jack Rushin,Jo Ann Emerson,73755.0,216083.0,24.552999257634216,71.93391280031692,Republican
MT,Montana,01,MT01,Kim J. Gillan,Steve Daines,204939.0,255468.0,42.71876433067912,53.25134447825906,Republican
NE,Nebraska,01,NE01,Korey L. Reiman,Jeff Fortenberry,81206.0,174889.0,31.709326617075696,68.29067338292431,Republican
NE,Nebraska,02,NE02,John W. Ewing,Lee Terry,129767.0,133964.0,49.20430286921143,50.79569713078856,Republican
NE,Nebraska,03,NE03,Roger Mark Sullivan,Adrian Smith,65266.0,187423.0,25.828587710584948,74.17141228941504,Republican
NV,Nevada,01,NV01,Dina Titus,Christopher Thomas Edwards,113967.0,56521.0,63.569986278294046,31.52701391135555,Democrat
NV,Nevada,02,NV02,Samuel A. Koepnick,Mark E. Amodei,102019.0,162213.0,36.24777490770975,57.63495340185965,Republican
NV,Nevada,03,NV03,John W. Oceguera,Joseph J. Heck,116823.0,137244.0,42.86720753844629,50.3605200295021,Republican
NV,Nevada,04,NV04,Steven Horsford,Danny Tarkanian,120501.0,101261.0,50.10603263310214,42.10576651198377,Democrat
NH,New Hampshire,01,NH01,Carol Shea-Porter,Frank C. Guinta,171650.0,158659.0,49.750450695897655,45.985183553512535,Democrat
NH,New Hampshire,02,NH02,Ann McLane Kuster,Charles Bass,169275.0,152977.0,50.17131306425129,45.340758875380125,Democrat
NJ,New Jersey,01,NJ01,Robert E. Andrews,Gregory W. Horton,210470.0,92459.0,68.21946136218516,29.96865671158016,Democrat
NJ,New Jersey,10,NJ10,Donald M. Payne Jr.,Brian C. Keleman,166413.0,24271.0,97.36708149760403,10.54985655915848,Democrat
NJ,New Jersey,11,NJ11,John Arvanites,Rodney P. Frelinghuysen,123897.0,182237.0,39.98496090157136,58.8128794064397,Republican
NJ,New Jersey,12,NJ12,Rush Holt,Eric A. Beck,189926.0,80906.0,69.22056433095948,29.48705800027699,Democrat
NJ,New Jersey,02,NJ02,Cassandra Shober,Frank A. LoBiondo,116462.0,166677.0,40.28865080655484,57.65993586306384,Republican
NJ,New Jersey,03,NJ03,Shelley Adler,Jon Runyan,145506.0,174253.0,44.8540223613513,53.71564030715261,Republican
NJ,New Jersey,04,NJ04,Brian P. Froelich,Christopher H. Smith,107991.0,195145.0,35.26271277759456,63.72144053656036,Republican
NJ,New Jersey,05,NJ05,Adam Gussen,Scott Garrett,130100.0,167501.0,42.74388821536874,55.03185257465396,Republican
NJ,New Jersey,06,NJ06,Frank Pallone Jr.,Anna C. Little,151782.0,84360.0,63.338034869261136,35.20309800615929,Democrat
NJ,New Jersey,07,NJ07,Upendra J. Chivukula,Leonard Lance,123057.0,175662.0,40.04262727169191,57.16024274766933,Republican
NJ,New Jersey,08,NJ08,Albio Sires,Maria Karczewski,130853.0,31763.0,77.98617319268133,18.93021038202515,Democrat
NJ,New Jersey,09,NJ09,Bill Pascrell Jr.,Shmuley Boteach,162822.0,55091.0,73.96528462338678,25.02623414026975,Democrat
NM,New Mexico,01,NM01,Michelle Lujan Grisham,Janice E. Arnold-Jones,162924.0,112473.0,59.06124934748564,40.77235949190882,Democrat
NM,New Mexico,02,NM02,Evelyn Madrid Erhard,Stevan Pearce,92162.0,133180.0,40.867348069973175,59.05593862935946,Republican
NM,New Mexico,03,NM03,Ben Ray Luján,Jefferson L. Byrd,167103.0,97616.0,63.12467182181861,36.87532817818139,Democrat
NY,New York,01,NY01,Timothy H. Bishop,Randolph Altschuler,134205.0,106678.0,45.55839200483403,36.21383810060493,Democrat
NY,New York,10,NY10,Jerry Nadler,Michael Chan,155908.0,35440.0,65.9724191043614,14.996424385269314,Democrat
NY,New York,11,NY11,Mark S. Murphy,Michael G. Grimm,87718.0,91030.0,40.84561477031966,42.38783730297316,Republican
NY,New York,12,NY12,Carolyn B. Maloney,Christopher R. Wight,184864.0,41969.0,68.90531408528926,15.643322263098849,Democrat
NY,New York,13,NY13,Charles B. Rangel,Craig Schley,170470.0,12132.0,73.1091211637761,5.203026092326694,Democrat
NY,New York,14,NY14,Joseph Crowley,William Gibbons,116117.0,19191.0,67.90666393754204,11.22313517939121,Democrat
NY,New York,15,NY15,José E. Serrano,Frank Della Valle,150243.0,3487.0,84.10143021075316,1.9519158106859973,Democrat
NY,New York,16,NY16,Eliot Engel,Joseph McLaughlin,173885.0,53935.0,64.32561408700799,19.95227878070435,Democrat
NY,New York,17,NY17,Nita Lowey,Joseph Carvin,161624.0,91899.0,54.34950013282713,30.902989114900517,Democrat
