state_code,state,district_number,district_code,dem_candidate,rep_candidate,dem_votes,rep_votes,dem_per,rep_per,winner
AL,Alabama,01,AL01,None,Josiah Robins Bonner,0.0,129063.0,0.0,82.58393534722711,Republican
AL,Alabama,02,AL02,Bobby N. Bright,Martha Roby,106865.0,111645.0,48.7905655897876,50.972934967218805,Republican
AL,Alabama,03,AL03,Stephen G. Segrest,Mike Rogers,80204.0,117736.0,40.47865387430036,59.42091158227305,Republican
AL,Alabama,04,AL04,None,Robert B. Aderholt,0.0,167714.0,0.0,98.81747102597794,Republican
AL,Alabama,05,AL05,Steve Raby,Mo Brooks,95192.0,131109.0,42.02922866351715,57.887323943661976,Republican
AL,Alabama,06,AL06,None,Spencer Bachus,0.0,205288.0,0.0,98.05315144915076,Republican
AL,Alabama,07,AL07,Terri A. Sewell,Donald N. Chamberlain,136696.0,51890.0,72.43169920094954,27.495178143744305,Democrat
AK,Alaska,01,AK01,Harry T. Crawford,Don Young,77606.0,175384.0,30.51329938860165,68.95787052509486,Republican
AZ,Arizona,01,AZ01,Ann Kirkpatrick,Paul Gosar,99233.0,112816.0,43.73077499361003,49.71663772816613,Republican
AZ,Arizona,02,AZ02,John A. Thrasher,Trent Franks,82891.0,173173.0,31.05764835477755,64.88456091182267,Republican
AZ,Arizona,03,AZ03,Jon Hulburd,Ben Quayle,85610.0,108689.0,41.14460929202051,52.236496196010016,Republican
AZ,Arizona,04,AZ04,Ed Pastor,Janet Contreras,61524.0,25300.0,66.94158225162393,27.527827042553888,Democrat
AZ,Arizona,05,AZ05,Harry E. Mitchell,David Schweikert,91749.0,110374.0,43.22685512367491,52.001884570082446,Republican
AZ,Arizona,06,AZ06,Rebecca L. Schneider,Jeff Flake,72615.0,165649.0,29.117862885601664,66.42353328013537,Republican
AZ,Arizona,07,AZ07,Raúl Grijalva,Ruth McClung,79935.0,70385.0,50.22809530990801,44.22724073794802,Democrat
AZ,Arizona,08,AZ08,Gabrielle Giffords,Jesse Kelly,138280.0,134124.0,48.76259794483352,47.29703996783954,Democrat
AR,Arkansas,01,AR01,Chad Causey,Rick Crawford,78267.0,93224.0,43.477801973157945,51.786507865967465,Republican
AR,Arkansas,02,AR02,Joyce Ann Elliott,Tim Griffin,80687.0,122091.0,38.26712575645476,57.90364805645666,Republican
AR,Arkansas,03,AR03,David Whitaker,Steve Womack,56542.0,148581.0,27.56492445995817,72.43507554004182,Republican
AR,Arkansas,04,AR04,Michael Avery Ross,Beth Anne Rankin,102479.0,71526.0,57.52916343875959,40.15291858937653,Democrat
CA,California,01,CA01,Mike Thompson,Loren Hanks,147307.0,72803.0,62.792848861001225,31.033880098213068,Democrat
CA,California,10,CA10,John Garamendi,Gary W. Clift,137578.0,88512.0,58.84280129680162,37.857026765780176,Democrat
CA,California,11,CA11,Jerry McNerney,David Harmer,115361.0,112703.0,47.96655343176592,46.86136971264392,Democrat
CA,California,12,CA12,Jackie Speier,Michael J. Moloney,152044.0,44475.0,75.58286356270071,22.10904644018254,Democrat
CA,California,13,CA13,Fortney H. Stark,Forest Baker,118278.0,45575.0,71.95488447359135,27.725729720522214,Democrat
CA,California,14,CA14,Anna G. Eshoo,Dave Chapman,151217.0,60917.0,69.09018636718768,27.832630477591614,Democrat
CA,California,15,CA15,Michael M. Honda,Scott Kirkland,126147.0,60468.0,67.59746001125312,32.40253998874689,Democrat
CA,California,16,CA16,Zoe Lofgren,Daniel Sahagun,105841.0,37913.0,67.82157915646746,24.29417267938843,Democrat
CA,California,17,CA17,Sam Farr,Jeffrey Edward Taylor,118734.0,53176.0,66.65244556217336,29.85084681063664,Democrat
CA,California,18,CA18,Dennis A. Cardoza,Michael C. Berryhill,72853.0,51716.0,58.48405301479501,41.51594698520499,Democrat
CA,California,19,CA19,Loraine Goodwin,Jeff Denham,69912.0,128394.0,35.1489678334054,64.5513871152628,Republican
CA,California,02,CA02,Jim Reed,Walter Herger,98092.0,130837.0,42.84616056608719,57.14903468157596,Republican
CA,California,20,CA20,Jim Costa,Andy Vidak,46247.0,43197.0,51.70497741603685,48.295022583963146,Democrat
CA,California,21,CA21,None,Devin Nunes,0.0,135979.0,0.0,100.0,Republican
CA,California,22,CA22,None,Kevin McCarthy,0.0,173490.0,0.0,98.7629722821539,Republican
CA,California,23,CA23,Lois Capps,Tom Watson,111768.0,72744.0,57.77228720737298,37.60098830267286,Democrat
CA,California,24,CA24,Timothy J. Allison,Elton W. Gallegly,96279.0,144055.0,40.060499138698646,59.93950086130136,Republican
CA,California,25,CA25,Jacquese L. Conaway,"Howard P. ""Buck"" McKeon",73028.0,118308.0,38.167412300873856,61.83258769912614,Republican
CA,California,26,CA26,Russell H. Warner,David T. Dreier,76093.0,112774.0,36.522244140784366,54.12796920522014,Republican
CA,California,27,CA27,Brad Sherman,Mark Reed,102927.0,55056.0,65.15068076944988,34.84931923055012,Democrat
CA,California,28,CA28,Howard L. Berman,Erik M. Froyd,88385.0,28493.0,69.53590282203183,22.416546689010048,Democrat
CA,California,29,CA29,Adam B. Schiff,John P. Colbert,104374.0,51534.0,64.77787569976292,31.983664957859062,Democrat
CA,California,03,CA03,Ami Bera,Dan Lungren,113128.0,131169.0,43.18884621551665,50.07635394635371,Republican
CA,California,30,CA30,Henry A. Waxman,Charles E. Wilkerson,153663.0,75948.0,64.6329922144128,31.94488258526921,Democrat
CA,California,31,CA31,Xavier Becerra,Stephen C. Smith,76363.0,14740.0,83.81775075187144,16.17895638047988,Democrat
CA,California,32,CA32,Judy Chu,Edward Schmerling,77759.0,31697.0,71.04133167665546,28.95866832334454,Democrat
CA,California,33,CA33,Karen Bass,James L. Andion,131990.0,21342.0,86.08062191439546,13.918725910273718,Democrat
