state_code,state,district_number,district_code,dem_candidate,rep_candidate,dem_votes,rep_votes,dem_per,rep_per,winner
CA,California,07,CA07,Ami Bera,Doug Ose,92521.0,91066.0,50.39626988839079,49.60373011160921,Democrat
CA,California,08,CA08,Robert D. Conaway,Paul Cook,37056.0,77480.0,32.35314660892645,67.64685339107355,Republican
CA,California,09,CA09,Jerry McNerney,Antonio C. Amador,63475.0,57729.0,52.37038381571565,47.629616184284345,Democrat
CO,Colorado,01,CO01,Diana DeGette,Martin H. Walsh,183281.0,80682.0,65.81147170136519,28.970821633500183,Democrat
CO,Colorado,02,CO02,Jared Polis,George Leing,196300.0,149645.0,56.74312390697944,43.256876093020566,Democrat
CO,Colorado,03,CO03,Abel J. Tapia,Scott Tipton,100364.0,163011.0,35.69881305110248,57.98193788881736,Republican
CO,Colorado,04,CO04,Victor Scott Meyers,Ken Buck,83727.0,185292.0,29.223369760599216,64.6727654123634,Republican
CO,Colorado,05,CO05,Irv Halter,Doug Lamborn,105673.0,157182.0,40.202012516406384,59.797987483593616,Republican
CO,Colorado,06,CO06,Andrew Romanoff,Mike Coffman,118847.0,143467.0,42.99196932426566,51.89806106207495,Republican
CO,Colorado,07,CO07,Ed Perlmutter,Donald G.W. Ytterberg,148225.0,120918.0,55.07295378293323,44.92704621706676,Democrat
CT,Connecticut,01,CT01,John B. Larson,Matthew M. Corey,127430.0,78609.0,58.48605431405217,36.07886874027565,Democrat
CT,Connecticut,02,CT02,Joe Courtney,Lori Hopkins-Cavanagh,131294.0,80837.0,57.60125649305068,35.46477958725256,Democrat
CT,Connecticut,03,CT03,Rosa L. DeLauro,James E. Brown,130009.0,69454.0,61.92703594853744,33.08294314062656,Democrat
CT,Connecticut,04,CT04,Jim Himes,Dan Debicella,101401.0,88209.0,51.00653923541248,44.37072434607646,Democrat
CT,Connecticut,05,CT05,Elizabeth H. Esty,Mark Greenberg,106256.0,92404.0,49.8150500935298,43.32094083009456,Democrat
DE,Delaware,01,DE01,John C. Carney Jr.,Rose Izzo,137251.0,85146.0,59.2577401486074,36.76155031798184,Democrat
FL,Florida,01,FL01,James E. Bryan,Jeff Miller,54976.0,165086.0,23.35994697101677,70.14697696553542,Republican
FL,Florida,10,FL10,Michael P. McKenna,Daniel Webster,89426.0,143128.0,38.45055767196677,61.54084291451323,Republican
FL,Florida,11,FL11,David Koller,Richard B. Nugent,90786.0,181508.0,33.34116800223288,66.65883199776712,Republican
FL,Florida,12,FL12,None,Gus Michael Bilirakis,0.0,0.0,0.0,0.0,Republican
FL,Florida,13,FL13,Alex Sink,David W. Jolly,85673.0,168172.0,46.61918028861851,75.21916484774752,Republican
FL,Florida,14,FL14,Kathy Castor,None,0.0,0.0,0.0,0.0,Republican
FL,Florida,15,FL15,Alan M. Cohn,Dennis A. Ross,84832.0,128750.0,39.718702886947405,60.2812971130526,Republican
FL,Florida,16,FL16,Henry Lawrence,Vern Buchanan,105483.0,169126.0,38.38132074853819,61.538629475055394,Republican
FL,Florida,17,FL17,William Bronson,Thomas J. Rooney,82263.0,141493.0,36.764600725790594,63.2353992742094,Republican
FL,Florida,18,FL18,Patrick Murphy,Carl J. Domino,151478.0,101896.0,59.78435040690836,40.215649593091634,Democrat
FL,Florida,19,FL19,April Freeman,Curtis Clawson,80824.0,159354.0,32.740692130389164,64.55211637318166,Republican
FL,Florida,02,FL02,Gwen Graham,Steve Southerland II,126096.0,123262.0,50.48282488589959,49.34822643926656,Democrat
FL,Florida,20,FL20,Alcee Hastings,Jay Bonner,128498.0,28968.0,81.60364777158243,18.39635222841756,Democrat
FL,Florida,21,FL21,Ted Deutch,None,153395.0,0.0,99.62655062674548,0.0,Democrat
FL,Florida,22,FL22,Lois Frankel,Paul Spain,125404.0,90685.0,58.03161557826151,41.965145120687104,Democrat
FL,Florida,23,FL23,Debbie Wasserman Schultz,"Joseph ""Joe"" Kaufman",103269.0,61519.0,62.66779134402991,37.33220865597009,Democrat
FL,Florida,24,FL24,Frederica Wilson,Dufirstson Julio Neree,129192.0,15239.0,86.17510905961926,10.16489013994317,Democrat
FL,Florida,25,FL25,None,Mario Diaz-Balart,0.0,0.0,0.0,0.0,Republican
FL,Florida,26,FL26,Joe Garcia,Carlos Curbelo,78306.0,83031.0,48.535673776009226,51.46432622399077,Republican
FL,Florida,27,FL27,None,Ileana Ros-Lehtinen,0.0,0.0,0.0,0.0,Republican
FL,Florida,03,FL03,Marihelen Haddock Wheeler,Ted Yoho,73910.0,148691.0,32.302051055684004,64.9847689557666,Republican
FL,Florida,04,FL04,None,Ander Crenshaw,0.0,177887.0,0.0,78.27707445006227,Republican
FL,Florida,05,FL05,Corrine Brown,Gloreatha Smith,112340.0,59237.0,65.47497624973045,34.525023750269554,Democrat
FL,Florida,06,FL06,David Cox,Ron DeSantis,99563.0,166254.0,37.45546748326856,62.54453251673143,Republican
FL,Florida,07,FL07,Wesley Ryan Neuman,John L. Mica,73011.0,144474.0,32.140215879276646,63.59898575478509,Republican
FL,Florida,08,FL08,Gabriel Rothblatt,Bill Posey,93724.0,180728.0,34.141916776254675,65.8358620538918,Republican
FL,Florida,09,FL09,Alan Grayson,Carol Platt,93850.0,74963.0,53.974625887116254,43.11241215104843,Democrat
GA,Georgia,01,GA01,Brian Corwin Reese,"Earl L. ""Buddy"" Carter",61175.0,95337.0,39.08645982416684,60.91354017583316,Republican
GA,Georgia,10,GA10,I. Kenneth Dious,Jody B. Hice,65777.0,130703.0,33.477707654723126,66.52229234527687,Republican
GA,Georgia,11,GA11,None,Barry Loudermilk,0.0,161532.0,0.0,100.0,Republican
GA,Georgia,12,GA12,John Barrow,Richard W. Allen,75478.0,91336.0,45.24680182718477,54.75319817281523,Republican
GA,Georgia,13,GA13,David Scott,None,159445.0,0.0,100.0,0.0,Democrat
GA,Georgia,14,GA14,None,Tom Graves,0.0,118782.0,0.0,100.0,Republican
GA,Georgia,02,GA02,Sanford Bishop,Gregory P. Duke,96363.0,66537.0,59.15469613259668,40.84530386740332,Democrat
GA,Georgia,03,GA03,None,Lynn A. Westmoreland,0.0,156277.0,0.0,100.0,Republican
GA,Georgia,04,GA04,"Henry ""Hank"" Johnson Jr.",None,161211.0,0.0,99.93243243243242,0.0,Democrat
GA,Georgia,05,GA05,John Lewis,None,170326.0,0.0,100.0,0.0,Democrat
GA,Georgia,06,GA06,Robert Montigel,Tom Price,71486.0,139018.0,33.959449701668376,66.04055029833162,Republican
GA,Georgia,07,GA07,Thomas D. Wight,Rob Woodall,60112.0,113557.0,34.612970651066114,65.3870293489339,Republican
GA,Georgia,08,GA08,None,Austin Scott,0.0,129938.0,0.0,99.90850165696578,Republican
GA,Georgia,09,GA09,David Vogel,Doug Collins,34988.0,146059.0,19.32536855070783,80.67463144929218,Republican
HI,Hawaii,01,HI01,K. Mark Takai,Charles K. Djou,93390.0,86454.0,51.92833789284046,48.07166210715954,Democrat
HI,Hawaii,02,HI02,Tulsi Gabbard,Kawika Crowley,142010.0,33630.0,78.74875923985071,18.64883299229758,Democrat
ID,Idaho,01,ID01,Shirley Gene Ringo,Raúl R. Labrador,77277.0,143580.0,34.98849971022892,65.00833091857433,Republican
ID,Idaho,02,ID02,Richard Stallings,Mike Simpson,82801.0,131492.0,38.63915293546686,61.36084706453314,Republican
IL,Illinois,01,IL01,Bobby Rush,Jimmy Lee Tillman,162268.0,59749.0,73.08809685744785,26.911903142552145,Democrat
IL,Illinois,10,IL10,Brad Schneider,Robert Dold,91136.0,95992.0,48.7024924116113,51.29750758838869,Republican
IL,Illinois,11,IL11,Bill Foster,Darlene J. Senger,93436.0,81335.0,53.46165289634496,46.53777492962259,Democrat
IL,Illinois,12,IL12,William L. Enyart,Mike Bost,87860.0,110038.0,41.89035844720557,52.46450333272941,Republican
IL,Illinois,13,IL13,Ann E. Callis,Rodney Davis,86935.0,123337.0,41.344068634910975,58.65593136508903,Republican
IL,Illinois,14,IL14,Dennis Anderson,Randy Hultgren,76861.0,145369.0,34.58623948161814,65.41376051838186,Republican
IL,Illinois,15,IL15,Eric Thorsland,John Shimkus,55652.0,166274.0,25.07682741093878,74.92317258906121,Republican
IL,Illinois,16,IL16,Randall Wayne Olsen,Adam Kinzinger,63810.0,153388.0,29.378723560990437,70.62127643900958,Republican
IL,Illinois,17,IL17,Cheri Bustos,Robert Schilling,110560.0,88785.0,55.45718570833815,44.53478864973591,Democrat
IL,Illinois,18,IL18,Darrel Miller,Aaron Schock,62377.0,184363.0,25.28045716138445,74.71954283861555,Republican
IL,Illinois,02,IL02,Robin Kelly,Eric M. Wallace,160337.0,43799.0,78.49421832316685,21.44213917147249,Democrat
IL,Illinois,03,IL03,Daniel Lipinski,Sharon M. Brannigan,116764.0,64091.0,64.56221835171823,35.43778164828177,Democrat
IL,Illinois,04,IL04,Luis V. Gutiérrez,Hector Concepcion,79666.0,22278.0,78.14682570823197,21.853174291768028,Democrat
IL,Illinois,05,IL05,Mike Quigley,Vince Kolber,116364.0,56350.0,63.2347746700069,30.62183796238432,Democrat
IL,Illinois,06,IL06,Michael Mason,Peter J. Roskam,78465.0,160287.0,32.864646160032166,67.13535383996783,Republican
IL,Illinois,07,IL07,Danny K. Davis,Robert Bumpers,155110.0,27168.0,85.09529400147028,14.90470599852972,Democrat
IL,Illinois,08,IL08,Tammy Duckworth,Lawrence Kaifesh,84178.0,66878.0,55.72635314055714,44.273646859442856,Democrat
IL,Illinois,09,IL09,Janice D. Schakowsky,Susanne Atanus,141000.0,72384.0,66.05762473647225,33.91145467322558,Democrat
IN,Indiana,01,IN01,Peter J. Visclosky,Mark Leyva,86579.0,51000.0,60.84557919223011,35.84153823448799,Democrat
IN,Indiana,02,IN02,Joe Bock,Jackie Walorski,55590.0,85583.0,38.28512396694215,58.941460055096414,Republican
IN,Indiana,03,IN03,Justin J. Kuhnle,Marlin A. Stutzman,39771.0,97892.0,26.72907999704287,65.79072940259286,Republican
IN,Indiana,04,IN04,John Dale,Todd Rokita,47056.0,94998.0,33.12543117406057,66.87456882593943,Republican
IN,Indiana,05,IN05,Shawn A. Denney,Susan W. Brooks,49756.0,105277.0,30.8201189296333,65.21122398414272,Republican
IN,Indiana,06,IN06,Susan Hall Heitzman,Luke Messer,45509.0,102187.0,29.34720224929226,65.89691173720425,Republican
IN,Indiana,07,IN07,André Carson,Catherine Ping,61443.0,46887.0,54.73227567899806,41.76606301386946,Democrat
IN,Indiana,08,IN08,Tom Spangler,Larry D. Bucshon,61384.0,103344.0,35.83107141814786,60.32396462656509,Republican
IN,Indiana,09,IN09,Bill W. Bailey,Todd Young,55016.0,101594.0,33.67220158274526,62.179977599197,Republican
IA,Iowa,01,IA01,Patrick Joseph Murphy,Rod Blum,141145.0,147762.0,48.78744305337601,51.07464069186259,Republican
IA,Iowa,02,IA02,Dave Loebsack,Mariannette Miller-Meeks,143431.0,129455.0,52.47558802761508,47.36233623215978,Democrat
IA,Iowa,03,IA03,Staci Appel,David Young,119109.0,148814.0,42.22735104549999,52.75857423439904,Republican
IA,Iowa,04,IA04,Jim Mowrer,Steve King,105504.0,169834.0,38.276984250797256,61.61598937717907,Republican
KS,Kansas,01,KS01,James E. Sherow,Tim Huelskamp,65397.0,138764.0,32.032072726916496,67.96792727308349,Republican
KS,Kansas,02,KS02,Margie Wakefield,Lynn Jenkins,87153.0,128742.0,38.61692794413477,57.04474358179063,Republican
KS,Kansas,03,KS03,Kelly Kultala,Kevin Yoder,89584.0,134493.0,39.97911432230885,60.02088567769115,Republican
KS,Kansas,04,KS04,Perry Schuckman,Mike Pompeo,69396.0,138757.0,33.33893818489284,66.66106181510716,Republican
KY,Kentucky,01,KY01,Charles Kendall Hatchett,Ed Whitfield,63596.0,173022.0,26.877076131148097,73.12292386885191,Republican
KY,Kentucky,02,KY02,Ron Leach,S. Brett Guthrie,69898.0,156936.0,30.814604512551032,69.18539548744897,Republican
KY,Kentucky,03,KY03,John Yarmuth,Michael Macfarlane,157056.0,87981.0,63.494168300620565,35.568717026136525,Democrat
KY,Kentucky,04,KY04,Peter Newberry,Thomas Massie,71694.0,150464.0,32.27162650005852,67.72837349994148,Republican
KY,Kentucky,05,KY05,Kenneth Stepp,Hal Rogers,47617.0,171350.0,21.746199198966053,78.25380080103395,Republican
KY,Kentucky,06,KY06,Elisabeth Jensen,Andy Barr,98290.0,147404.0,40.00504692829292,59.99495307170708,Republican
LA,Louisiana,01,LA01,"M.V. ""Vinny"" Mendoza",Steve Scalise,24761.0,189250.0,10.147784462549794,77.5602039310831,Republican
LA,Louisiana,02,LA02,Cedric Richmond,None,152201.0,0.0,68.6920611996209,0.0,Democrat
LA,Louisiana,03,LA03,None,Charles W. Boustany Jr.,0.0,185867.0,0.0,78.66786869148595,Republican
LA,Louisiana,04,LA04,None,John Fleming,0.0,152683.0,0.0,73.43388531110674,Republican
LA,Louisiana,05,LA05,Jamie Mayo,Ralph Lee Abraham,75006.0,134616.0,35.78154964650657,64.21845035349342,Republican
LA,Louisiana,06,LA06,Edwin Edwards,Garret Graves,83781.0,139209.0,37.571639983855775,62.42836001614423,Republican
ME,Maine,01,ME01,Chellie Pingree,Isaac J. Misiuk,186674.0,94751.0,60.43224624309642,30.67387940355716,Democrat
ME,Maine,02,ME02,Emily Ann Cain,Bruce Poliquin,118568.0,133320.0,41.82691120494721,47.030934163041984,Republican
MD,Maryland,01,MD01,Bill Tilghman,Andy Harris,73843.0,176342.0,29.48789623749091,70.41905933279557,Republican
MD,Maryland,02,MD02,C.A. Dutch Ruppersberger,David M. Banach,120412.0,70411.0,61.32393534127137,35.859213461401346,Democrat
MD,Maryland,03,MD03,John Sarbanes,Charles A. Long,128594.0,87029.0,59.54914654589574,40.30127902345957,Democrat
MD,Maryland,04,MD04,Donna F. Edwards,Nancy Hoyt,134628.0,54217.0,70.17832847677977,28.26201410572517,Democrat
MD,Maryland,05,MD05,Steny Hoyer,Chris Chaffee,144725.0,80752.0,64.0262785347726,35.724650504335514,Democrat
MD,Maryland,06,MD06,John Delaney,Daniel J. Bongino,94704.0,91930.0,49.70399294621489,48.24810009656968,Democrat
MD,Maryland,07,MD07,Elijah Cummings,Corrogan R. Vaughn,144639.0,55860.0,69.9384456189044,27.010429913591764,Democrat
MD,Maryland,08,MD08,Chris Van Hollen,Dave Wallace,136722.0,87859.0,60.739148011746046,39.03161748046398,Democrat
MA,Massachusetts,01,MA01,Richard E. Neal,None,167612.0,0.0,97.95570101104552,0.0,Democrat
MA,Massachusetts,02,MA02,James P. McGovern,None,169640.0,0.0,98.202552895887,0.0,Democrat
MA,Massachusetts,03,MA03,Niki Tsongas,Roseann Ehrhard Wofford,139104.0,81638.0,62.95836991844161,36.94929982891748,Democrat
MA,Massachusetts,04,MA04,Joseph Kennedy III,None,184158.0,0.0,97.9053472126232,0.0,Democrat
MA,Massachusetts,05,MA05,Katherine M. Clark,None,182100.0,0.0,98.2942891072007,0.0,Democrat
MA,Massachusetts,06,MA06,Seth Moulton,Richard R. Tisei,149638.0,111989.0,54.9697118863856,41.13930328154905,Democrat
MA,Massachusetts,07,MA07,Michael Capuano,None,142133.0,0.0,98.33063523030732,0.0,Democrat
MA,Massachusetts,08,MA08,Stephen F. Lynch,None,200644.0,0.0,98.66880418586582,0.0,Democrat
MA,Massachusetts,09,MA09,Bill Keating,John C. Chapman,140413.0,114971.0,54.94734700106832,44.99121471701214,Democrat
MI,Michigan,01,MI01,Jerry Cannon,Dan Benishek,113263.0,130414.0,45.2814725084056,52.13827954152024,Republican
MI,Michigan,10,MI10,Chuck Stadler,Candice S. Miller,67143.0,157069.0,29.35957532401658,68.6814580308887,Republican
MI,Michigan,11,MI11,Bobby McKenzie,David A. Trott,101681.0,140435.0,40.47198274146427,55.89719708005955,Republican
MI,Michigan,12,MI12,Debbie Dingell,Terry Bowman,134346.0,64716.0,65.00822607180878,31.315203716248917,Democrat
MI,Michigan,13,MI13,John Conyers Jr.,Jeffrey A. Gorman,132710.0,27234.0,79.49229396155665,16.31296159859117,Democrat
MI,Michigan,14,MI14,Brenda Lawrence,Christina L. Barr,165272.0,41801.0,77.78677259634392,19.674021499708196,Democrat
MI,Michigan,02,MI02,Dean Vanderstelt,Bill Huizenga,70851.0,135568.0,33.25214012164902,63.62544116542765,Republican
MI,Michigan,03,MI03,Bob Goodrich,Justin Amash,84720.0,125754.0,39.01181129555868,57.907121313287135,Republican
MI,Michigan,04,MI04,Jeff Holmes,John Moolenaar,85777.0,123962.0,39.092073301340335,56.49453338984518,Republican
MI,Michigan,05,MI05,Daniel T. Kildee,Allen D. Hardwick,148182.0,69222.0,66.70718202198633,31.16171028819923,Democrat
MI,Michigan,06,MI06,Paul Clements,Fred Upton,84391.0,116801.0,40.38310619401271,55.89206416047776,Republican
MI,Michigan,07,MI07,Pamela Byrnes,Tim Walberg,92083.0,119564.0,41.16637235397993,53.45195252252051,Republican
MI,Michigan,08,MI08,Eric Schertzing,Mike Bishop,102269.0,132739.0,42.06437017994858,54.59701799485861,Republican
MI,Michigan,09,MI09,Sander M. Levin,George Brikho,136342.0,81470.0,60.3932546942066,36.08747458550565,Democrat
MN,Minnesota,01,MN01,Tim Walz,Jim Hagedorn,122851.0,103536.0,54.19219656366485,45.67193806656521,Democrat
MN,Minnesota,02,MN02,Mike Obermueller,John Kline,95565.0,137778.0,38.87157918714002,56.04194461618561,Republican
MN,Minnesota,03,MN03,Sharon Sund,Erik Paulsen,101846.0,167515.0,37.778808168110245,62.13810115547972,Republican
MN,Minnesota,04,MN04,Betty McCollum,Sharna Wahlgren,147857.0,79492.0,61.18971846199051,32.897279804003524,Democrat
MN,Minnesota,05,MN05,Keith Ellison,Doug Daggett,167079.0,56577.0,70.79318672937588,23.97228930977501,Democrat
MN,Minnesota,06,MN06,Joe Perske,Tom Emmer,90926.0,133328.0,38.39034646985805,56.2931187353808,Republican
MN,Minnesota,07,MN07,Collin Peterson,Torrey N. Westrom,130546.0,109955.0,54.20557643199702,45.6557394066477,Democrat
MN,Minnesota,08,MN08,Richard M. Nolan,Stewart Mills,129090.0,125358.0,48.5149370685087,47.1123671936952,Democrat
MS,Mississippi,01,MS01,Ron E. Dickey,Alan Nunnelee,43713.0,102622.0,28.92774185863372,67.91166758210852,Republican
MS,Mississippi,02,MS02,Bennie G. Thompson,None,100688.0,0.0,67.73677058245765,0.0,Democrat
MS,Mississippi,03,MS03,Douglas MacArthur Magee,Gregg Harper,47744.0,117771.0,27.92928761129245,68.89368572531677,Republican
MS,Mississippi,04,MS04,Matt Moore,Steven Palazzo,37869.0,108776.0,24.34115801923176,69.91823931711832,Republican
MO,Missouri,01,MO01,William Lacy Clay,Daniel Elder,119315.0,35273.0,72.97821326776518,21.57449203028857,Democrat
MO,Missouri,02,MO02,Arthur H. Lieber,Ann Wagner,75384.0,148191.0,32.61724581056348,64.11947195576266,Republican
MO,Missouri,03,MO03,Courtney Denton,Blaine Luetkemeyer,52021.0,130940.0,27.148001252478863,68.33315937793549,Republican
MO,Missouri,04,MO04,Nate Irvin,Vicky Hartzler,46464.0,120014.0,26.357169599400976,68.07914411808085,Republican
MO,Missouri,05,MO05,Emanuel Cleaver II,Jacob Turk,79256.0,69071.0,51.58720343671689,44.95785465551469,Democrat
MO,Missouri,06,MO06,W. A. Hedge,Sam Graves,55157.0,124616.0,29.500454618387977,66.65026474835535,Republican
MO,Missouri,07,MO07,Jim Evans,Billy Long,47282.0,104054.0,28.83804900065261,63.46420097952512,Republican
MO,Missouri,08,MO08,Barbara Hamill Stocker,Jason Smith,38721.0,106124.0,24.31857006481435,66.65075616741196,Republican
