state_code,state,district_number,district_code,dem_candidate,rep_candidate,dem_votes,rep_votes,dem_per,rep_per,winner
MN,Minnesota,06,MN06,Patty Wetterling,Michele Bachmann,127144.0,151248.0,42.07447019736058,50.0509616530107,Republican
MN,Minnesota,07,MN07,Collin Peterson,Michael J. Barrett,179164.0,74557.0,69.66103408322122,28.988623373795654,Democrat
MN,Minnesota,08,MN08,James L. Oberstar,Rod Grams,180670.0,97683.0,63.61261337389443,34.3934848740916,Democrat
MS,Mississippi,01,MS01,James K. Hurt,Roger F. Wicker,49174.0,95098.0,34.084229788177886,65.9157702118221,Republican
MS,Mississippi,02,MS02,Bennie G. Thompson,Yvonne R. Brown,100160.0,55672.0,64.27434673237846,35.725653267621546,Democrat
MS,Mississippi,03,MS03,None,Charles W. Pickering,0.0,125421.0,0.0,77.66968045578399,Republican
MS,Mississippi,04,MS04,Gene Taylor,Randy McDonnell,110996.0,28117.0,79.78837348055178,20.211626519448217,Democrat
MO,Missouri,01,MO01,William Lacy Clay,Mark J. Byrne,141574.0,47893.0,72.88799649908616,24.65724508971092,Democrat
MO,Missouri,02,MO02,George D. Weber,Todd Akin,105242.0,176452.0,36.59102208840228,61.34964205871002,Republican
MO,Missouri,03,MO03,Russ Carnahan,David Bertelsen,145219.0,70189.0,65.57702033886059,31.69547704201438,Democrat
MO,Missouri,04,MO04,Ike Skelton,James A. Noland,159303.0,69254.0,67.6374057955631,29.40409722959346,Democrat
MO,Missouri,05,MO05,Emanuel Cleaver II,Jacob Turk,136149.0,68456.0,64.24577314917492,32.302908186618474,Democrat
MO,Missouri,06,MO06,Sara Jo Shettles,Sam Graves,87477.0,150882.0,35.73479850487142,61.63606282808064,Republican
MO,Missouri,07,MO07,Jack Truman,Roy Blunt,72592.0,160942.0,30.10579662661795,66.74684704486921,Republican
MO,Missouri,08,MO08,Veronica J. Hambacker,Jo Ann Emerson,57557.0,156164.0,26.40362587103019,71.63847717086642,Republican
MO,Missouri,09,MO09,Duane N. Burghard,Kenny Hulshof,87145.0,149114.0,35.91075983533261,61.44697965558308,Republican
MT,Montana,01,MT01,Monica J. Lindeen,Denny Rehberg,158916.0,239124.0,39.12982456140351,58.879409048938136,Republican
NE,Nebraska,01,NE01,Maxine B. Moul,Jeff Fortenberry,86360.0,121015.0,41.64436407474382,58.35563592525618,Republican
NE,Nebraska,02,NE02,James D. Esch,Lee Terry,82504.0,99475.0,45.337099335637625,54.66290066436237,Republican
NE,Nebraska,03,NE03,Scott Kleeb,Adrian Smith,93046.0,113687.0,45.00781200872623,54.99218799127377,Republican
NV,Nevada,01,NV01,Shelley Berkley,Kenneth A. Wegner,85025.0,40917.0,64.84320185473292,31.20481376407065,Democrat
NV,Nevada,02,NV02,Jill Talbot Derby,Dean Heller,104593.0,117168.0,44.94293669754731,50.34633299530774,Republican
NV,Nevada,03,NV03,Tessa M. Hafen,Jon C. Porter,98261.0,102232.0,46.57382962285346,48.45600746993777,Republican
NH,New Hampshire,01,NH01,Carol Shea-Porter,Jeb E. Bradley,100691.0,95527.0,51.274334570749126,48.644698717263225,Democrat
NH,New Hampshire,02,NH02,Paul W. Hodes,Charles Bass,108743.0,94088.0,52.713144474822094,45.60913656370582,Democrat
NJ,New Jersey,01,NJ01,Robert E. Andrews,None,140110.0,0.0,100.0,0.0,Democrat
NJ,New Jersey,10,NJ10,Donald M. Payne,None,90264.0,0.0,100.0,0.0,Democrat
NJ,New Jersey,11,NJ11,Tom Wyka,Rodney P. Frelinghuysen,74414.0,126085.0,36.64432636861,62.08912153877216,Republican
NJ,New Jersey,12,NJ12,Rush Holt,Joseph S. Sinagra,125468.0,65509.0,65.69796362912813,34.30203637087189,Democrat
NJ,New Jersey,13,NJ13,Albio Sires,John J. Guarini,77238.0,19284.0,77.52484191508582,19.35561577838001,Democrat
NJ,New Jersey,02,NJ02,Viola Thomas-Hughes,Frank A. LoBiondo,64277.0,111245.0,35.59613009696909,61.60666323315225,Republican
NJ,New Jersey,03,NJ03,Richard J. Sexton,H. James Saxton,86113.0,122559.0,41.03530600283058,58.40286679596476,Republican
NJ,New Jersey,04,NJ04,Carol Elaine Gay,Christopher H. Smith,62905.0,124482.0,33.188245225282266,65.6758467869579,Republican
NJ,New Jersey,05,NJ05,Paul Aronsohn,Scott Garrett,89503.0,112142.0,43.82203464517582,54.90643452375124,Republican
NJ,New Jersey,06,NJ06,Frank Pallone Jr.,Leigh-Ann Bellew,98615.0,43539.0,68.59076460809749,30.28315469524876,Democrat
NJ,New Jersey,07,NJ07,Linda Stender,Michael Ferguson,95454.0,98399.0,47.94876302900917,49.42810498555821,Republican
NJ,New Jersey,08,NJ08,Bill Pascrell Jr.,Jose M. Sandoval,97568.0,39053.0,70.88688525781211,28.37349879031379,Democrat
NJ,New Jersey,09,NJ09,Steven R. Rothman,Vincent Micco,105853.0,40879.0,71.47641716465782,27.60322765792228,Democrat
NM,New Mexico,01,NM01,Patricia A. Madrid,Heather A. Wilson,105125.0,105986.0,49.796078840041496,50.20392115995851,Republican
NM,New Mexico,02,NM02,Albert D. Kissling,Stevan Pearce,63119.0,92620.0,40.493603808204064,59.419787777307306,Republican
NM,New Mexico,03,NM03,Tom Udall,Ronald M. Dolin,144880.0,49219.0,74.64232170181197,25.357678298188038,Democrat
NY,New York,01,NY01,Timothy H. Bishop,Italo A. Zanzi,92546.0,54044.0,51.669058080653,30.17313092851999,Democrat
NY,New York,10,NY10,Edolphus Towns,Jonathan H. Anderson,72171.0,4666.0,70.0485295544987,4.528778025817723,Democrat
NY,New York,11,NY11,Yvette D. Clarke,Stephen Finger,75520.0,6776.0,66.35504164762942,5.953677995290478,Democrat
NY,New York,12,NY12,Nydia M. Velazquez,Allan E. Romaguera,55674.0,6143.0,66.00668674270268,7.283095819600219,Democrat
NY,New York,13,NY13,Stephen A. Harrison,Vito J. Fossella,42229.0,49818.0,36.38831203522589,42.927678348312384,Republican
NY,New York,14,NY14,Carolyn B. Maloney,Danniel Maio,107095.0,21969.0,69.5950819778663,14.27643079482464,Democrat
NY,New York,15,NY15,Charles B. Rangel,Edward M. Daniels,93857.0,6592.0,72.65092229214561,5.102601614688558,Democrat
NY,New York,16,NY16,José E. Serrano,Ali Mohamed,53179.0,2045.0,72.48848177530601,2.7875466862953573,Democrat
NY,New York,17,NY17,Eliot Engel,James Faulkner,88714.0,22608.0,62.49445246733119,15.92617378746786,Democrat
NY,New York,18,NY18,Nita Lowey,Richard A. Hoffman,119041.0,45472.0,59.73764634446213,22.81894687187928,Democrat
NY,New York,19,NY19,John Hall,Sue W. Kelly,100119.0,79545.0,47.79155190437776,37.97060494245576,Democrat
NY,New York,02,NY02,Steve Israel,John W. Bugler,94100.0,37671.0,57.52220503823607,23.027831944690657,Democrat
NY,New York,20,NY20,Kirsten E. Gillibrand,John E. Sweeney,116416.0,94093.0,46.51040147662215,37.591939305076686,Democrat
NY,New York,21,NY21,Michael R. McNulty,Warren Redlich,139997.0,46752.0,60.36695269716701,20.159544650942177,Democrat
NY,New York,22,NY22,Maurice D. Hinchey,None,104423.0,0.0,53.37371259168392,0.0,Democrat
NY,New York,23,NY23,Robert J. Johnson,John M. McHugh,58859.0,89482.0,31.825309282809933,48.38329440262999,Republican
NY,New York,24,NY24,Michael A. Arcuri,Raymond A. Meier,96093.0,83228.0,44.70169562486917,38.717000441932406,Democrat
NY,New York,25,NY25,Daniel B. Maffei,James T. Walsh,100605.0,91187.0,44.25874682703433,40.11552454566651,Democrat
NY,New York,26,NY26,Jack Davis,Thomas M. Reynolds,85145.0,94157.0,38.01727063278027,42.0411316104374,Republican
NY,New York,27,NY27,Brian Higgins,Michael J. McHale,116935.0,36614.0,66.19924026698219,20.727917074744823,Democrat
NY,New York,28,NY28,Louise McIntosh Slaughter,John E. Donnelly,98382.0,33361.0,59.065229790172005,20.02881757872302,Democrat
NY,New York,29,NY29,Eric J. Massa,John R. Kuhl,94609.0,91383.0,43.64286373281668,42.15471907002491,Democrat
NY,New York,03,NY03,David L. Mejias,Peter King,76169.0,86918.0,39.48237343133646,45.05414189374815,Republican
NY,New York,04,NY04,Carolyn McCarthy,Martin W. Blessinger,93041.0,48121.0,54.52473042662916,28.200304735114862,Democrat
NY,New York,05,NY05,Gary L. Ackerman,None,70033.0,0.0,59.0861153998667,0.0,Democrat
NY,New York,06,NY06,Gregory W. Meeks,None,69405.0,0.0,70.02825143779638,0.0,Democrat
NY,New York,07,NY07,Joseph Crowley,Kevin Brawley,60266.0,10402.0,60.69694833316548,10.47638231443247,Democrat
NY,New York,08,NY08,Jerry Nadler,Eleanor Friedman,96115.0,17413.0,67.43587224966322,12.217248540637629,Democrat
NY,New York,09,NY09,Anthony Weiner,None,67040.0,0.0,62.037885307644615,0.0,Democrat
NC,North Carolina,01,NC01,G.K. Butterfield,None,82510.0,0.0,100.0,0.0,Democrat
NC,North Carolina,10,NC10,Richard C. Carsner,Patrick McHenry,58214.0,94179.0,38.19991731903696,61.80008268096303,Republican
NC,North Carolina,11,NC11,Joseph Heath Shuler,Charles H. Taylor,124972.0,107342.0,53.79443339617931,46.20556660382069,Democrat
NC,North Carolina,12,NC12,Melvin Luther Watt,Ada M. Fisher,71345.0,35127.0,67.00822751521527,32.99177248478473,Democrat
NC,North Carolina,13,NC13,Ralph Bradley Miller,Vernon L. Robinson,98540.0,56120.0,63.713953187637394,36.286046812362606,Democrat
NC,North Carolina,02,NC02,Bob R. Etheridge,Danny Eugene Mansell,85993.0,43271.0,66.52509592771383,33.47490407228617,Democrat
NC,North Carolina,03,NC03,Craig P. Weber,Walter B. Jones,45458.0,99519.0,31.3553184298199,68.6446815701801,Republican
NC,North Carolina,04,NC04,David E. Price,Steve D. Acuff,127340.0,68599.0,64.98961411459689,35.01038588540311,Democrat
NC,North Carolina,05,NC05,Roger D. Sharpe,Virginia Foxx,72061.0,96138.0,42.8427041777894,57.1572958222106,Republican
NC,North Carolina,06,NC06,Rory Blake,Howard Coble,44661.0,108433.0,29.17227324388937,70.82772675611062,Republican
NC,North Carolina,07,NC07,Mike McIntyre,Shirley Davis,101787.0,38033.0,72.79859819768274,27.201401802317264,Democrat
NC,North Carolina,08,NC08,Lawrence Webb Kissell,Robert C. Hayes,60597.0,60926.0,49.864634678209065,50.135365321790935,Republican
NC,North Carolina,09,NC09,Bill Glass,Sue W. Myrick,53437.0,106206.0,33.47281121001234,66.52718878998766,Republican
ND,North Dakota,01,ND01,Earl Pomeroy,Matt Mechtel,142934.0,74687.0,65.68024225603227,34.31975774396772,Democrat
OH,Ohio,01,OH01,John Cranley,Steve Chabot,96584.0,105680.0,47.751453545860855,52.248546454139145,Republican
OH,Ohio,10,OH10,Dennis J. Kucinich,Michael D. Dovilla,138393.0,69996.0,66.41089500885363,33.58910499114637,Democrat
OH,Ohio,11,OH11,Stephanie Tubbs Jones,Lindsey N. String,146799.0,29125.0,83.44455560355608,16.555444396443917,Democrat
OH,Ohio,12,OH12,Robert Shamansky,Patrick J. Tiberi,108746.0,145943.0,42.69756448060183,57.302435519398166,Republican
OH,Ohio,13,OH13,Betty Sutton,L. Craig Foltin,135639.0,85922.0,61.21970924485808,38.78029075514193,Democrat
OH,Ohio,14,OH14,Lewis R. Katz,Steven C. LaTourette,97753.0,144069.0,39.0509024376603,57.55347112918561,Republican
OH,Ohio,15,OH15,Mary Jo Kilroy,Deborah D. Pryce,109659.0,110714.0,49.71686607697434,50.19517878921144,Republican
OH,Ohio,16,OH16,Thomas Shaw,Ralph S. Regula,97955.0,137167.0,41.66135027772816,58.33864972227184,Republican
OH,Ohio,17,OH17,Tim Ryan,Donald Manning,170369.0,41925.0,80.25144375253187,19.748556247468134,Democrat
OH,Ohio,18,OH18,Zachary T. Space,Joy Padgett,129646.0,79259.0,62.05978794188746,37.940212058112536,Democrat
OH,Ohio,02,OH02,Victoria Wells Wulsin,Jean Schmidt,117595.0,120112.0,49.39285369265082,50.450056913403415,Republican
OH,Ohio,03,OH03,Richard Chema,Mike Turner,90650.0,127978.0,41.46312457690689,58.53687542309311,Republican
OH,Ohio,04,OH04,Richard E. Siferd,Jim Jordan,86678.0,129958.0,40.01089384959101,59.98910615040898,Republican
OH,Ohio,05,OH05,Robin R. Weirauch,Paul E. Gillmor,98544.0,129813.0,43.15348336157858,56.84651663842142,Republican
OH,Ohio,06,OH06,Charles A. Wilson,Charles R. Blasdel,135628.0,82848.0,62.07912997308629,37.92087002691371,Democrat
OH,Ohio,07,OH07,William Russell Conner,David Lee Hobson,89579.0,137899.0,39.37919271314149,60.62080728685852,Republican
OH,Ohio,08,OH08,Morton W. Meier,John A. Boehner,77640.0,136863.0,36.19529796786059,63.80470203213942,Republican
OH,Ohio,09,OH09,Marcy Kaptur,Bradley S. Leavitt,153880.0,55119.0,73.62714654137102,26.372853458628988,Democrat
OK,Oklahoma,01,OK01,Alan Gentges,John A. Sullivan,56724.0,116920.0,30.87373250820502,63.63720479619439,Republican
OK,Oklahoma,02,OK02,David Daniel Boren,Patrick K. Miller,122347.0,45861.0,72.73554171026349,27.26445828973652,Democrat
OK,Oklahoma,03,OK03,Sue Barton,Frank D. Lucas,61749.0,128042.0,32.53526247293075,67.46473752706925,Republican
OK,Oklahoma,04,OK04,Hal Spake,Tom Cole,64775.0,118266.0,35.3882463491786,64.6117536508214,Republican
OK,Oklahoma,05,OK05,David Hunter,Mary Fallin,67293.0,108936.0,37.29693778578357,60.37744215047803,Republican
OR,Oregon,01,OR01,David Wu,Derrick Kitts,169409.0,90904.0,62.83087376264247,33.71472441558153,Democrat
OR,Oregon,02,OR02,Carol J. Voisin,Greg Walden,82484.0,181529.0,30.356360799208005,66.80762110857172,Republican
OR,Oregon,03,OR03,Earl Blumenauer,Bruce Broussard,186380.0,59529.0,73.49079294980481,23.4726548637672,Democrat
OR,Oregon,04,OR04,Peter A. DeFazio,Jim Feldkamp,180607.0,109105.0,62.22592026019487,37.59078568376952,Democrat
OR,Oregon,05,OR05,Darlene Hooley,Mike Erickson,146973.0,116424.0,53.987745836302594,42.76614970944114,Democrat
PA,Pennsylvania,01,PA01,Robert A. Brady,None,137987.0,0.0,99.99130428481364,0.0,Democrat
PA,Pennsylvania,10,PA10,Christopher P. Carney,Donald L. Sherwood,110115.0,97862.0,52.89590869132884,47.00993884893814,Democrat
PA,Pennsylvania,11,PA11,Paul E. Kanjorski,Joseph F. Leonardi,134340.0,51033.0,72.45446651529288,27.52396002437801,Democrat
PA,Pennsylvania,12,PA12,John P. Murtha,Diana Irey Vaughan,123472.0,79612.0,60.77484581346013,39.18626915333993,Democrat
PA,Pennsylvania,13,PA13,Allyson Y. Schwartz,Raj Peter Bhakta,147368.0,75492.0,66.12581889975769,33.8741811002423,Democrat
PA,Pennsylvania,14,PA14,Mike Doyle,None,161075.0,0.0,89.78489529043874,0.0,Democrat
PA,Pennsylvania,15,PA15,Charles Dertinger,Charles W. Dent,86186.0,106153.0,43.49028374198301,53.56582380041681,Republican
PA,Pennsylvania,16,PA16,Lois K. Herr,Joseph R. Pitts,80915.0,115741.0,39.53456556684208,56.5503324880661,Republican
PA,Pennsylvania,17,PA17,Thomas Timothy Holden,Matthew A. Wertz,137253.0,75455.0,64.50556216132382,35.46200952170582,Democrat
PA,Pennsylvania,18,PA18,Chad Kluko,Tim Murphy,105419.0,144632.0,42.12715792838875,57.79731457800511,Republican
PA,Pennsylvania,19,PA19,Philip J. Avillo,Todd Russell Platts,74625.0,142512.0,33.47943902592217,63.93597071306159,Republican
PA,Pennsylvania,02,PA02,Chaka Fattah,Michael M. Gessner,165867.0,17291.0,88.5648991099032,9.2325518066242,Democrat
PA,Pennsylvania,03,PA03,Steven C. Porter,Philip English,85110.0,108525.0,42.02589399460789,53.58782922999437,Republican
PA,Pennsylvania,04,PA04,Jason Altmire,Melissa A. Hart,131847.0,122049.0,51.89110687804034,48.03490184348483,Democrat
PA,Pennsylvania,05,PA05,Donald L. Hilliard,John E. Peterson,76456.0,115126.0,39.8775342022772,60.04683743030454,Republican
PA,Pennsylvania,06,PA06,Lois Murphy,Jim Gerlach,117892.0,121047.0,49.33978965342619,50.660210346573805,Republican
PA,Pennsylvania,07,PA07,Joe Sestak,W. Curtis Weldon,147898.0,114426.0,56.35626481324828,43.6018198861428,Democrat
PA,Pennsylvania,08,PA08,Patrick J. Murphy,Michael G. Fitzpatrick,125656.0,124138.0,50.299219028328736,49.69157423233807,Democrat
PA,Pennsylvania,09,PA09,Tony Barr,Bill Shuster,79610.0,121069.0,39.64246588985161,60.28732197988248,Republican
RI,Rhode Island,01,RI01,Patrick Joseph Kennedy,Jonathan P. Scott,124634.0,41836.0,69.20112823701862,23.228801137120776,Democrat
RI,Rhode Island,02,RI02,Jim Langevin,None,140315.0,0.0,72.68550175089617,0.0,Democrat
SC,South Carolina,01,SC01,Randy Maatta,Henry E. Brown,73218.0,115766.0,37.86321913380737,59.86606334841629,Republican
SC,South Carolina,02,SC02,Michael Ray Ellisor,Joe Wilson,76090.0,127811.0,37.28951443749632,62.63648481759552,Republican
SC,South Carolina,03,SC03,Lee Ballenger,J. Gresham Barrett,66039.0,111882.0,37.103063127851314,62.85929388498101,Republican
SC,South Carolina,04,SC04,William Griff Griffith,Bob Inglis,57490.0,115553.0,31.95113682467168,64.22072905724973,Republican
SC,South Carolina,05,SC05,John M. Spratt,Ralph W. Norman,99669.0,75422.0,56.90363908332097,43.06039256882514,Democrat
SC,South Carolina,06,SC06,"James E. ""Jim"" Clyburn",Gary McLeod,100213.0,53181.0,64.3603971587479,34.15475318870179,Democrat
SD,South Dakota,01,SD01,Stephanie Herseth Sandlin,Bruce W. Whalen,230468.0,97864.0,69.09300220049046,29.339073395650583,Democrat
TN,Tennessee,01,TN01,Rick Trent,David Davis,65538.0,108336.0,36.96905425377091,61.11079773011879,Republican
TN,Tennessee,02,TN02,John Greene,John J. Duncan Jr.,45025.0,157095.0,22.276370472986347,77.72362952701366,Republican
TN,Tennessee,03,TN03,Brent Benedict,Zach Wamp,68324.0,130791.0,34.313838736408606,65.68616126359139,Republican
TN,Tennessee,04,TN04,Lincoln Davis,Kenneth W. Martin,123666.0,62449.0,66.44601456088978,33.55398543911023,Democrat
TN,Tennessee,05,TN05,Jim Cooper,Thomas F. Kovach,122919.0,49702.0,69.00057257693301,27.900214435674915,Democrat
TN,Tennessee,06,TN06,Bart Gordon,David R. Davis,129069.0,60392.0,67.09065391412828,31.39203659424056,Democrat
TN,Tennessee,07,TN07,Bill Morrison,Marsha Blackburn,73369.0,152288.0,31.819049188575,66.04505121822172,Republican
TN,Tennessee,08,TN08,John Tanner,John Farmer,129610.0,47492.0,73.18133568218262,26.81527655441877,Democrat
TN,Tennessee,09,TN09,Steve Cohen,Mark White,103341.0,31002.0,59.87797387968896,17.96321833752448,Democrat
TX,Texas,01,TX01,Roger L. Owen,Louie Gohmert,46303.0,104099.0,30.24955902528255,68.00744757300582,Republican
TX,Texas,10,TX10,George T. Ankrum,Michael T. McCaul,71415.0,97726.0,40.40338321405335,55.288959293937936,Republican
TX,Texas,11,TX11,None,Mike Conaway,0.0,107268.0,0.0,100.0,Republican
TX,Texas,12,TX12,John R. Morris,Kay Granger,45676.0,98371.0,31.0858542893116,66.94865076394323,Republican
TX,Texas,13,TX13,Roger James Waun,Mac Thornberry,33460.0,108107.0,23.01301273762689,74.3534897796363,Republican
TX,Texas,14,TX14,Shane Reese Sklar,Ron Paul,62429.0,94380.0,39.81212813040067,60.18787186959932,Republican
TX,Texas,15,TX15,Rubén Hinojosa,Paul B. Haring,43236.0,16601.0,61.77718719190707,23.72011945075514,Democrat
TX,Texas,16,TX16,Silvestre Reyes,None,61116.0,0.0,78.6685202347853,0.0,Democrat
TX,Texas,17,TX17,Thomas Edwards,Van Taylor,92478.0,64142.0,58.116940247857016,40.30944420703351,Democrat
TX,Texas,18,TX18,Sheila Jackson Lee,Ahmad R. Hassan,65936.0,16448.0,76.62432743373115,19.114246202833204,Democrat
TX,Texas,19,TX19,Robert Carlton Ricketts,Randy Neugebauer,41676.0,94785.0,29.767083074417705,67.70018641925046,Republican
TX,Texas,02,TX02,Gary E. Binderim,Ted Poe,45080.0,90490.0,32.6986544808327,65.63667355746564,Republican
TX,Texas,20,TX20,Charles A. Gonzalez,None,68348.0,0.0,87.35126845165824,0.0,Democrat
TX,Texas,21,TX21,John K. Courage,Lamar Smith,49957.0,122486.0,24.514922809669155,60.10638819915399,Republican
TX,Texas,22,TX22,Nicholas V. Lampson,Shelley Sekula Gibbs,76775.0,76924.0,51.79136394606007,62.074530753215726,Republican
TX,Texas,23,TX23,Ciro D. Rodriguez,Henry Bonilla,38256.0,32217.0,54.28461964156486,45.71538035843515,Democrat
TX,Texas,24,TX24,Gary Robert Page,Kenny Marchant,52075.0,83835.0,37.15979962608287,59.82317429961894,Republican
TX,Texas,25,TX25,Lloyd Doggett,Grant Rostig,109911.0,42975.0,67.25511552770706,26.29662717838261,Democrat
TX,Texas,26,TX26,Timothy R. Barnwell,Michael C. Burgess,58271.0,94219.0,37.23791082737422,60.21037428985896,Republican
TX,Texas,27,TX27,Solomon P. Ortiz,William R. Vaden,62058.0,42538.0,56.77040452275097,38.91358837843277,Democrat
TX,Texas,28,TX28,Frank Enriquez,None,15798.0,0.0,20.317664458877243,0.0,Democrat
TX,Texas,29,TX29,Gene Green,Leslie Story,37174.0,12347.0,73.53907022749753,24.42532146389713,Democrat
TX,Texas,03,TX03,Dan Dodd,Sam Johnson,49529.0,88690.0,34.90883204939351,62.51013173011185,Republican
TX,Texas,30,TX30,Eddie Bernice Johnson,Wilson C. Aurbach,81348.0,17850.0,80.18689377809322,17.595221197066476,Democrat
TX,Texas,31,TX31,Mary Beth Harrell,John Carter,60293.0,90869.0,38.80282913832273,58.48065747218164,Republican
TX,Texas,32,TX32,Will Pryor,Peter Sessions,52269.0,71461.0,41.26977860594385,56.42311214982787,Republican
TX,Texas,04,TX04,Glenn Melancon,Ralph M. Hall,55278.0,106495.0,33.44728896526269,64.43737179991408,Republican
TX,Texas,05,TX05,Charles E. Thompson,Jeb Hensarling,50983.0,88478.0,35.58972998631782,61.763884622902296,Republican
TX,Texas,06,TX06,David T. Harris,Joe Barton,56369.0,91927.0,37.0760872424952,60.46396905995949,Republican
TX,Texas,07,TX07,James B. Henley,John Abney Culberson,64514.0,99318.0,38.450397830556966,59.19361087105523,Republican
TX,Texas,08,TX08,James Wellington Wright,Kevin Brady,51393.0,105665.0,32.72230640909727,67.27769359090271,Republican
TX,Texas,09,TX09,Al Green,None,60253.0,0.0,100.0,0.0,Democrat
UT,Utah,01,UT01,Steve Olsen,Rob Bishop,57922.0,112546.0,32.45402691708596,63.06016562636575,Republican
UT,Utah,02,UT02,Jim Matheson,LaVar Christensen,133231.0,84234.0,58.99928260811805,37.30172085484771,Democrat
UT,Utah,03,UT03,Christian Burridge,Chris Cannon,53330.0,95455.0,32.243437042769564,57.71230607383403,Republican
VT,Vermont,01,VT01,Peter Welch,Martha Rainville,139815.0,117023.0,53.21703980572916,44.54184207120726,Democrat
VA,Virginia,01,VA01,Shawn M. O'Donnell,Jo Ann S. Davis,81083.0,143889.0,35.479622288149685,62.961747486150855,Republican
VA,Virginia,10,VA10,Judy M. Feder,Frank R. Wolf,98769.0,138213.0,40.96021299360522,57.31792281470054,Republican
VA,Virginia,11,VA11,Andrew L. Hurst,Thomas M. Davis,102511.0,130468.0,43.56978918735124,55.45222713362802,Republican
VA,Virginia,02,VA02,Philip J. Kellam,Thelma D. Drake,83901.0,88777.0,48.45315577013034,51.26906484791435,Republican
VA,Virginia,03,VA03,"Robert C. ""Bobby"" Scott",None,133546.0,0.0,96.08040634847548,0.0,Democrat
VA,Virginia,04,VA04,None,J. Randy Forbes,0.0,150967.0,0.0,76.11525663002924,Republican
VA,Virginia,05,VA05,Albert C. Weed,Virgil H. Goode,84682.0,125370.0,39.9294602483037,59.11476383800376,Republican
VA,Virginia,06,VA06,None,Bob Goodlatte,0.0,153187.0,0.0,75.09350719380376,Republican
VA,Virginia,07,VA07,James M. Nachman,Eric Cantor,88206.0,163706.0,34.40211858953108,63.84864097473839,Republican
VA,Virginia,08,VA08,James P. Moran,Tom M. O'Donoghue,144700.0,66639.0,66.40386583390314,30.581114134799385,Democrat
VA,Virginia,09,VA09,Frederick C. Boucher,Charles W. Carrico,129705.0,61574.0,67.76114724551367,32.1678029412533,Democrat
WA,Washington,01,WA01,Jay Robert Inslee,Larry W. Ishmael,163832.0,78105.0,67.71680230803887,32.28319769196113,Democrat
WA,Washington,02,WA02,Rick Larsen,Douglas R. Roulstone,157064.0,87730.0,64.16170330972164,35.838296690278355,Democrat
WA,Washington,03,WA03,Brian N. Baird,Michael Messmore,147065.0,85915.0,63.12344407245257,36.87655592754743,Democrat
WA,Washington,04,WA04,Richard Wright,Doc Hastings,77054.0,115246.0,40.06968278731149,59.93031721268851,Republican
WA,Washington,05,WA05,Peter J. Goldmark,Cathy McMorris Rodgers,104357.0,134967.0,43.60490381240494,56.39509618759506,Republican
WA,Washington,06,WA06,Norman DeValois Dicks,Doug R. Cloud,158202.0,65883.0,70.59910301894371,29.40089698105629,Democrat
WA,Washington,07,WA07,Jim McDermott,Steve Beren,195462.0,38715.0,79.41316280222482,15.72930082516363,Democrat
WA,Washington,08,WA08,Darcy Burner,David G. Reichert,122021.0,129362.0,48.539877398232974,51.46012260176703,Republican
WA,Washington,09,WA09,Adam Smith,Steven C. Cofchin,119038.0,62082.0,65.72327738515901,34.276722614840985,Democrat
WV,West Virginia,01,WV01,Alan Bowlby Mollohan,Christopher Wakim,100939.0,55963.0,64.29235668789809,35.6452229299363,Democrat
WV,West Virginia,02,WV02,Mike Callaghan,Shelley Moore Capito,70470.0,94110.0,42.818082391542106,57.18191760845789,Republican
WV,West Virginia,03,WV03,Nick J. Rahall II,Kim Wolfe,92413.0,40820.0,69.36194486350979,30.638055136490213,Democrat
WI,Wisconsin,01,WI01,Jeffrey Chapman Thomas,Paul Ryan,95761.0,161320.0,37.17487849190205,62.62519604341682,Republican
WI,Wisconsin,02,WI02,Tammy Baldwin,Dave R. Magnum,191414.0,113015.0,62.82295331617917,37.09204169511106,Democrat
WI,Wisconsin,03,WI03,Ron Kind,Paul R. Nelson,163322.0,88523.0,64.78795019179886,35.11605120454446,Democrat
WI,Wisconsin,04,WI04,Gwen Moore,Perfecto Rivera,136735.0,54486.0,71.31197129476067,28.41630941577745,Democrat
WI,Wisconsin,05,WI05,Bryan Kennedy,Jim Sensenbrenner,112451.0,194669.0,35.67834253442477,61.76438860333777,Republican
WI,Wisconsin,06,WI06,None,Thomas E. Petri,0.0,201367.0,0.0,98.92413427197296,Republican
WI,Wisconsin,07,WI07,David R. Obey,Nick Reid,161903.0,91069.0,62.16804644661864,34.96897415024498,Democrat
WI,Wisconsin,08,WI08,Steven L. Kagen,John G. Gard,141570.0,135622.0,50.89974293059127,48.76121307997915,Democrat
WY,Wyoming,01,WY01,Gary Trauner,Barbara L. Cubin,92324.0,93336.0,47.74498497690944,48.26833670340128,Republican
